bow_P,bow_L,bow_V,bow_G,bow_A,bow_K,bow_Y,bow_I,bow_F,bow_Q,bow_R,bow_E,bow_S,bow_T,bow_H,bow_N,bow_D,bow_W,bow_M,bow_C,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49,word2vec_50,word2vec_51,word2vec_52,word2vec_53,word2vec_54,word2vec_55,word2vec_56,word2vec_57,word2vec_58,word2vec_59,word2vec_60,word2vec_61,word2vec_62,word2vec_63,word2vec_64,word2vec_65,word2vec_66,word2vec_67,word2vec_68,word2vec_69,word2vec_70,word2vec_71,word2vec_72,word2vec_73,word2vec_74,word2vec_75,word2vec_76,word2vec_77,word2vec_78,word2vec_79,word2vec_80,word2vec_81,word2vec_82,word2vec_83,word2vec_84,word2vec_85,word2vec_86,word2vec_87,word2vec_88,word2vec_89,word2vec_90,word2vec_91,word2vec_92,word2vec_93,word2vec_94,word2vec_95,word2vec_96,word2vec_97,word2vec_98,word2vec_99
3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.016628641169518232,0.12883498519659042,0.14441710859537124,0.044705602899193765,-0.07773633375763893,0.13061189353466035,-0.1639190673828125,0.10969249531626701,-0.13433948606252671,-0.08718073517084121,-0.07867248803377151,0.2029513493180275,0.10478874891996384,0.12945467382669448,0.09113207831978798,0.133130756765604,0.026586020179092885,-0.32081919610500337,-0.05703981928527355,0.02352135758846998,-0.23414839208126068,-0.04255694299936295,0.08782077506184578,0.12974889278411866,0.31222464740276334,-0.10129179954528808,0.047021948546171186,0.058884646743535995,-0.08251223638653755,0.02035248475149274,-0.029535315930843353,-0.002903525554575026,-0.12367914542555809,0.13821031302213668,0.0557501632720232,-0.11607953235507011,0.18481548130512238,-0.251090507209301,-0.1966427206993103,0.14556829780340194,0.19682336002588272,-0.05189834348857403,0.08331096395850182,-0.14132182002067567,-0.0008136365329846739,-0.03227978777140379,0.06695732474327087,0.22517708837985992,0.2780682981014252,-0.13657852709293367,0.14122288003563882,-0.20330486595630645,-0.1758999302983284,0.026876500993967056,0.05366592220962048,-0.08624976128339767,-0.0654510073363781,0.031087479181587697,-0.029331025294959547,0.11248754560947419,0.25493156760931013,0.042023262940347195,-0.21180564612150193,0.19842497110366822,0.09855739697813988,-0.01338227721862495,-0.01632913937792182,-0.08122206032276154,-0.029959000088274478,-0.15389182418584824,0.17261643409729005,-0.14959584325551986,-0.10080265328288078,-0.10617799833416938,0.20665340274572372,-0.005520480033010244,0.13408168107271196,-0.21019022166728973,-0.07917895391583443,-0.010533821349963546,0.13895704820752144,0.05593794994056225,-0.17027522921562194,0.15568274408578872,-0.10157192572951317,0.08867010027170182,-0.33014811873435973,-0.1612414911389351,0.08700182586908341,-0.040832444280385974,0.08311181291937828,0.19738175570964814,0.2099690020084381,0.0795243114233017,0.07946261540055274,-0.14053829163312911,0.05280835777521133,0.04641532152891159,-0.1238067664206028,-0.11994356587529183
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019468822206060093,0.13809863229592642,0.15482753018538156,0.04635571936766306,-0.08005334436893463,0.14030657211939493,-0.17280474305152893,0.11700312793254852,-0.1428370475769043,-0.09370168795188268,-0.08265080551306407,0.2176100214322408,0.1103304997086525,0.13497352103392282,0.09520706286032994,0.13906289637088776,0.02714315801858902,-0.33749518791834515,-0.05554290612538656,0.02392386955519517,-0.2471399356921514,-0.0487578809261322,0.09032680839300156,0.14106872181097665,0.3299339811007182,-0.10411542654037476,0.04713528354962667,0.06578564395507176,-0.08401732643445332,0.018600167706608772,-0.031083762645721436,-0.003134078268582622,-0.13428816199302673,0.14572095374266306,0.06314033890763919,-0.12457312891880672,0.19827483097712198,-0.25821500023206073,-0.20839903255303702,0.15020046631495157,0.20174558460712433,-0.053449567407369614,0.08573635419209798,-0.14796105523904166,-0.002038853242993355,-0.026632895072301228,0.06624253218372662,0.23770828048388162,0.2903776168823242,-0.13859476645787558,0.1509679009517034,-0.21441972255706787,-0.18218072255452475,0.0267683956772089,0.054913848638534546,-0.09185943752527237,-0.07185374945402145,0.028979493925968807,-0.029665619134902954,0.11859993139902751,0.27309056123097736,0.047217474629481636,-0.2224110166231791,0.21165219446023306,0.09963357448577881,-0.015249840604762236,-0.01605454149345557,-0.0870634193221728,-0.03749872619907061,-0.15941476821899414,0.18123841285705566,-0.16081765294075012,-0.10461608072121938,-0.11309170722961426,0.217757781346639,-0.0058308787023027735,0.1402738243341446,-0.22134169936180115,-0.07926171272993088,-0.0117271076887846,0.14957310259342194,0.05882022281487783,-0.17948168516159058,0.16635015606880188,-0.10525257388750713,0.09229247272014618,-0.34845470388730365,-0.16760077079137167,0.09394202629725139,-0.04004378616809845,0.08747425675392151,0.2081326792637507,0.22313291827837625,0.08168145269155502,0.08810502042373021,-0.14772832890351614,0.05047004297375679,0.047944931934277214,-0.1298166662454605,-0.1276467889547348
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.015606772775451342,0.11786569903294246,0.1313758765657743,0.036554147799809776,-0.06781505544980367,0.11169690638780594,-0.14931435386339822,0.09535288065671921,-0.11537097146113713,-0.06756005312005679,-0.06729269027709961,0.17872872948646545,0.0966235672434171,0.11202620218197505,0.08496573070685069,0.11392322927713394,0.019779608274499576,-0.2870021363099416,-0.06009059399366379,0.01679316908121109,-0.2118643820285797,-0.037442884097496666,0.07427995403607686,0.11601147055625916,0.2780170738697052,-0.09136470158894856,0.039372737209002175,0.05258424828449885,-0.07140735040108363,0.01847010540465514,-0.02416769601404667,0.0011697703351577122,-0.10713288436333339,0.11775298416614532,0.04242017616828283,-0.10008995731671651,0.1625840812921524,-0.227359339594841,-0.17244810362656912,0.13264511028925577,0.17620636522769928,-0.04474971070885658,0.07946154475212097,-0.12299061318238576,0.0058512561954557896,-0.03318160151441892,0.05831376711527506,0.19864984850088754,0.2509566793839137,-0.11795590072870255,0.12115653107563655,-0.1773617813984553,-0.1595044086376826,0.02526942112793525,0.04555780937274297,-0.07084183643261592,-0.05649090434114138,0.031164878979325294,-0.032170493776599564,0.09674691160519917,0.22172393401463827,0.03719214349985123,-0.1906674156586329,0.16932012140750885,0.09203640868266423,-0.00987822562456131,-0.020333070928851765,-0.06419690698385239,-0.022829744964838028,-0.13807633022467294,0.15575035909811655,-0.13177848607301712,-0.08796438823143642,-0.0952733779946963,0.18263725439707437,-0.004409471837182839,0.11950383086999257,-0.18665517369906107,-0.06862137094140053,-0.008524834799269835,0.121641439696153,0.04628856604297956,-0.146750807762146,0.14485604067643484,-0.09393221388260524,0.0794123833378156,-0.2898886402448018,-0.1411279688278834,0.07267324750622113,-0.03313437973459562,0.07790113240480423,0.17629249890645346,0.19314380486806235,0.07961622873942058,0.059370877842108406,-0.12250935286283493,0.05172073096036911,0.04463952903946241,-0.1149110272526741,-0.11252763370672862
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,-0.016696374098371183,0.129902756107705,0.1450489998928138,0.04889425794993128,-0.08086083829402924,0.12746017958436692,-0.16617127188614436,0.10745522858841079,-0.1348161351467882,-0.08824571940515723,-0.07733926017369543,0.19652119811092103,0.10153902268835477,0.1274001028920923,0.08567245730331965,0.12638031850968087,0.03291625848838261,-0.31460932322910856,-0.056996985737766535,0.029537413269281387,-0.23755074505295073,-0.048209184780716896,0.09136635650481496,0.1282745184642928,0.310398240174566,-0.0979709087737969,0.05080500404749598,0.058079491768564494,-0.08257883414626122,0.01748600642063788,-0.03037095575460366,0.0036784642642097814,-0.12146135313170296,0.14020113114799773,0.05279633828571865,-0.11235333819474493,0.18351055255958013,-0.24849700182676315,-0.19795412676674978,0.14178294049842016,0.19756426130022323,-0.05818128665643079,0.08280639669724874,-0.13756321370601654,-0.0030949458429989007,-0.035816234669515064,0.06834047367530209,0.22630741340773447,0.2762686407991818,-0.1321092231997422,0.13515485024877957,-0.20320910108940943,-0.17766943467514856,0.02729913093415754,0.050441666905369074,-0.08254598400422505,-0.06683569640985557,0.03492743907762425,-0.030073641666344235,0.10780410468578339,0.2529284805059433,0.040083046204277446,-0.21090165312801087,0.1949861113514219,0.09767867305449077,-0.016932688487161483,-0.020676782687327692,-0.07814486910189901,-0.02768983705235379,-0.14631482107298716,0.17372762305395945,-0.14554215701563017,-0.10338764584490232,-0.10434552973934583,0.20633900697742188,-0.0030540950982478015,0.13344868698290416,-0.20475285074540547,-0.0772119699312108,-0.01587053275267993,0.13480786819543158,0.057610121954764636,-0.17086362093687057,0.1543958272252764,-0.10326467188341278,0.0835997105709144,-0.3269410750695637,-0.15913635811635427,0.08939229031758648,-0.04434387678546565,0.08256008050271443,0.19549336923020227,0.20738611370325089,0.08183847527418818,0.07274553605488368,-0.13205365357654436,0.05201717945081847,0.04512897000781128,-0.12462017525519643,-0.11671520184193339
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0147936818189919,0.12824236303567887,0.14260935336351394,0.04451675266027451,-0.07546008825302124,0.12583416998386382,-0.16104341745376588,0.10497255176305771,-0.12932489663362504,-0.08256683126091957,-0.07843025177717208,0.19787654280662537,0.10218576937913895,0.12268166691064834,0.08807615488767624,0.12687537670135499,0.025663647800683975,-0.3154154360294342,-0.05955701172351837,0.021234454959630965,-0.22948600649833678,-0.0416264109313488,0.08602831363677979,0.1292581543326378,0.3054226040840149,-0.09918186068534851,0.045201946049928665,0.06100561767816544,-0.0804282397031784,0.020839760638773443,-0.030167490988969804,0.001500192703679204,-0.1192128300666809,0.13099286258220671,0.05279632285237312,-0.11467818170785904,0.18219759464263915,-0.24429759085178376,-0.19445605278015138,0.14054541885852814,0.19360552430152894,-0.05287911221385002,0.08031210750341415,-0.13621223270893096,0.003187486971728504,-0.030324634164571762,0.06187826618552208,0.22045950293540956,0.2715822130441666,-0.13293495327234267,0.13846725970506668,-0.19574650526046752,-0.1707457035779953,0.02290391083806753,0.05070552676916122,-0.08017029613256454,-0.06728344634175301,0.03182653784751892,-0.02904148995876312,0.10761903524398804,0.25072757601737977,0.03957706093788147,-0.20547305047512054,0.19094908535480498,0.09499523490667343,-0.010543347802013159,-0.02133743930608034,-0.07656746655702591,-0.03214031048119068,-0.14756114780902863,0.16810965836048125,-0.14627578109502792,-0.09734119474887848,-0.10244283527135849,0.20166047513484955,-0.004978654157457641,0.13278365433216094,-0.20572940409183502,-0.07364336624741555,-0.013813104387372733,0.13399623185396195,0.055123204737901686,-0.1662815749645233,0.15612793266773223,-0.09995978474617004,0.0839044451713562,-0.32115010619163514,-0.1557004779577255,0.08374615982174874,-0.03845907971262932,0.0838839665055275,0.19375031292438508,0.2089719980955124,0.080887371301651,0.07351623177528381,-0.13542860001325607,0.0500815287232399,0.045377906411886215,-0.12064219117164612,-0.11881404668092728
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.018545797653496267,0.12393477261066436,0.14087377041578292,0.04431861490011215,-0.07633213549852372,0.12262830585241317,-0.1560669422149658,0.10377727001905442,-0.1304244413971901,-0.08164077326655388,-0.07612557858228683,0.19620968103408815,0.10283574014902115,0.12325226813554764,0.0887978658080101,0.12434245944023133,0.02614302784204483,-0.3123519480228424,-0.0562826544046402,0.02247963584959507,-0.22673993706703185,-0.04224074557423592,0.08246662765741349,0.12764821499586104,0.30092905163764955,-0.09820723831653595,0.044702043384313585,0.05666321069002152,-0.07785117775201797,0.023820443823933602,-0.03039781078696251,-0.0023202129174023866,-0.11807211041450501,0.12864373624324799,0.05524700880050659,-0.11584806591272354,0.17917220890522004,-0.24495714902877808,-0.19057452082633972,0.13603896796703338,0.1893298625946045,-0.0558521181344986,0.07636311650276184,-0.1352262407541275,0.002294149389490485,-0.03126797266304493,0.06243442818522453,0.2174743413925171,0.2659403830766678,-0.133104906976223,0.13527708053588866,-0.1943319022655487,-0.16561112105846404,0.02285823579877615,0.051105987280607224,-0.08052101582288743,-0.06352699175477028,0.03321602493524552,-0.02496163509786129,0.11151640117168427,0.2471236288547516,0.03661942407488823,-0.20276410281658172,0.1902769148349762,0.09686605334281921,-0.014181960932910442,-0.018784311972558497,-0.0778158038854599,-0.030359748378396036,-0.14328677654266359,0.16305074095726013,-0.1467521533370018,-0.09620756804943084,-0.09992099851369858,0.19443990886211396,-0.008415368013083934,0.13108924627304078,-0.19814017713069915,-0.07321281507611274,-0.01514351312071085,0.1293272316455841,0.05484904870390892,-0.16632245481014252,0.14870097637176513,-0.09699172973632812,0.08339400291442871,-0.3137532114982605,-0.1572982907295227,0.08474348857998848,-0.04026699513196945,0.08123461455106736,0.1894388645887375,0.2017991065979004,0.07758441716432571,0.07496904581785202,-0.13230931311845778,0.050882674753665924,0.04691619649529457,-0.11671384572982788,-0.11372724920511246
1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.011070425156503916,0.13304739817976952,0.1467492232720057,0.04863850213587284,-0.07832655931512515,0.13104171305894852,-0.16575603683789572,0.10924310982227325,-0.13335241377353668,-0.08975208053986232,-0.08284339060386021,0.20396500329176584,0.10359148432811101,0.12751131256421408,0.08857894192139308,0.13439665858944258,0.02990276739001274,-0.327110156416893,-0.05936895124614239,0.02340378798544407,-0.23481920113166174,-0.04220899877448877,0.0915885716676712,0.1333006558318933,0.31458859145641327,-0.10423163945476215,0.05051067161063353,0.06331486875812213,-0.08621472616990407,0.02116307072962324,-0.032095989833275475,-0.00038165160610030097,-0.12385985627770424,0.13717051347096762,0.05421528406441212,-0.11965241407354672,0.18716547141472498,-0.2510979523261388,-0.20254188030958176,0.14662190526723862,0.20329572757085165,-0.05395265047748884,0.08247352515657742,-0.14293386538823447,0.0008325367622698346,-0.033482336749633156,0.0661870011438926,0.23149050523837408,0.28226786851882935,-0.13869270185629526,0.14546991884708405,-0.20254349460204443,-0.17879735181728998,0.023091777227818966,0.05482460682590803,-0.08600835874676704,-0.06867694730559985,0.032951521687209606,-0.029987717668215435,0.10966539879639943,0.26059261461098987,0.03996988758444786,-0.2152510012189547,0.19720757007598877,0.09726777921120326,-0.011002882849425077,-0.02116365870460868,-0.08073529849449794,-0.031096561811864376,-0.15420853346586227,0.17819085468848547,-0.14901368071635565,-0.10206435744961102,-0.10886508598923683,0.2114530603090922,-0.0036433642514263434,0.13977596908807755,-0.21616468081871668,-0.07840756451090176,-0.014395626649881402,0.13729602843523026,0.05800401419401169,-0.17282186448574066,0.15969008455673853,-0.10456774507959683,0.08866790433724721,-0.33514678478240967,-0.1628661503394445,0.08817963550488155,-0.03962324932217598,0.08834275727470715,0.2027568444609642,0.21403833230336508,0.08256115391850471,0.07682593415180843,-0.14198857297499975,0.05096856442590555,0.0463599469512701,-0.12492919340729713,-0.12178222959240277
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.010776145569980144,0.13451585918664932,0.14818487763404847,0.05080801844596863,-0.08072243779897689,0.1331127718091011,-0.16806170642375945,0.11100758612155914,-0.13697563707828522,-0.09332492798566819,-0.08606423139572143,0.2075018346309662,0.10395273566246033,0.12965939939022064,0.08879114836454391,0.1366645336151123,0.03170801065862179,-0.3324260234832764,-0.05864662304520607,0.024720772728323938,-0.23750285506248475,-0.04235827773809433,0.09444838762283325,0.13625844419002534,0.31940522193908694,-0.10503319501876832,0.05202833488583565,0.06578282713890075,-0.08833389431238174,0.022424184903502464,-0.03394957147538662,0.00011388217099010945,-0.1259097084403038,0.13939500153064727,0.056403254717588426,-0.12336939424276352,0.1914033442735672,-0.25369969606399534,-0.20764037370681762,0.14763676822185517,0.2067413479089737,-0.05647961050271988,0.08232139050960541,-0.14524513781070708,-0.00021099713630974294,-0.03290677517652511,0.06710083112120628,0.2361481875181198,0.2855496764183044,-0.14260244369506836,0.1485996812582016,-0.20637088119983674,-0.18078913986682893,0.02153465002775192,0.05562273636460304,-0.0878815084695816,-0.07102160900831223,0.03302775658667088,-0.02863818481564522,0.11191703975200654,0.2669161081314087,0.03954845294356346,-0.21725969016551971,0.20126306116580964,0.09779771119356155,-0.011503345146775246,-0.02169367913156748,-0.08346469700336456,-0.033683846890926364,-0.15525516867637634,0.17998647391796113,-0.15168554782867433,-0.10406001508235932,-0.1095544531941414,0.2151433378458023,-0.004263865567918401,0.1422107845544815,-0.2191807359457016,-0.07938124388456344,-0.016593136079609393,0.13873254358768464,0.060001587867736815,-0.17767882943153382,0.16111751198768615,-0.10520555824041367,0.08892792165279388,-0.34101255536079406,-0.16613409221172332,0.09000771641731262,-0.04104045256972313,0.08861972987651826,0.20564653277397155,0.21628361642360688,0.08216065615415573,0.07966951131820679,-0.1438760757446289,0.05017189085483551,0.04670161381363869,-0.12489207535982132,-0.12219848930835724
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015183203853666782,0.12886403873562813,0.1392744518816471,0.04433952458202839,-0.07750088907778263,0.12758990935981274,-0.15942249074578285,0.10497848130762577,-0.12627969682216644,-0.08263844065368176,-0.07316541858017445,0.1959649994969368,0.10100343637168407,0.12345778942108154,0.089730029925704,0.12885472364723682,0.02597234770655632,-0.30652716755867004,-0.05863242968916893,0.021513720508664846,-0.23072641342878342,-0.04402722604572773,0.08648914657533169,0.12557966634631157,0.30176758766174316,-0.10183760151267052,0.04516912717372179,0.05273914895951748,-0.07748385518789291,0.016615722328424454,-0.0260599497705698,-0.0038781994371674955,-0.11487740650773048,0.13290281780064106,0.04791727289557457,-0.10714385658502579,0.18000002205371857,-0.24195675551891327,-0.18665052577853203,0.1428409107029438,0.18908943980932236,-0.04447268508374691,0.08141389861702919,-0.13682116195559502,0.001936968939844519,-0.03399588540196419,0.06292970292270184,0.21615692600607872,0.26634468138217926,-0.12883371859788895,0.13699979335069656,-0.19553308188915253,-0.1724281720817089,0.03187550464645028,0.049517882987856865,-0.07991873286664486,-0.06135333701968193,0.030540371779352427,-0.032634684816002846,0.10533376410603523,0.24230605363845825,0.04251383803784847,-0.2041742019355297,0.19249091669917107,0.09477777406573296,-0.012724564759992063,-0.014111856929957867,-0.07470658794045448,-0.030356651172041893,-0.1494392268359661,0.17080075666308403,-0.14127789810299873,-0.09827176108956337,-0.10331682860851288,0.19951269775629044,-0.003209400223568082,0.12954388558864594,-0.20516666769981384,-0.07703400030732155,-0.006072997464798391,0.1367730349302292,0.057674539275467396,-0.16103756800293922,0.14974886178970337,-0.10046788863837719,0.08775721676647663,-0.3161446154117584,-0.14915119856595993,0.08567982353270054,-0.04047845397144556,0.07947315089404583,0.18990889936685562,0.20624929293990135,0.08035857416689396,0.07159597240388393,-0.13605249300599098,0.05501244217157364,0.04667627718299627,-0.12426307052373886,-0.11943238414824009
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014971551019698381,0.13016719929873943,0.14449381828308105,0.04165137931704521,-0.07631515897810459,0.1304220836609602,-0.164146788418293,0.10902911983430386,-0.13112831488251686,-0.08414476737380028,-0.0758975800126791,0.2018316574394703,0.10528273321688175,0.12727845087647438,0.09185905382037163,0.1315342914313078,0.025032150093466043,-0.3178795650601387,-0.059231298975646496,0.02219294710084796,-0.2356991320848465,-0.04226962197571993,0.08829604834318161,0.12768187373876572,0.31132715940475464,-0.10274596884846687,0.04648001305758953,0.05702477786689997,-0.08019777201116085,0.018775156000629067,-0.02680864743888378,-0.0019736248068511486,-0.12132701463997364,0.13790032640099525,0.05316369142383337,-0.11282753571867943,0.18422692269086838,-0.2493489384651184,-0.19320005178451538,0.14530223608016968,0.19651812687516212,-0.04932918306440115,0.08274449221789837,-0.14062142744660378,0.003856042167171836,-0.03149524983018637,0.06379929278045893,0.22112498059868813,0.27501583844423294,-0.13368751481175423,0.14302732050418854,-0.20157315954566002,-0.17538341507315636,0.029091300442814827,0.05287397839128971,-0.08369847200810909,-0.06536014471203089,0.030575165059417486,-0.03328186273574829,0.11101461388170719,0.2512948624789715,0.04353580344468355,-0.20908454433083534,0.19703777879476547,0.09563105180859566,-0.01075152086559683,-0.017947499407455325,-0.07942984253168106,-0.031492714304476976,-0.15352563560009003,0.17264565452933311,-0.14631834626197815,-0.10105207748711109,-0.10513921268284321,0.20679381117224693,-0.0020177054684609175,0.13394099473953247,-0.21126335486769676,-0.077081847935915,-0.008508895873092115,0.1404089480638504,0.05558797810226679,-0.16790006682276726,0.1548481248319149,-0.10217794589698315,0.08800066448748112,-0.3290877342224121,-0.15660057589411736,0.08622966520488262,-0.04137549828737974,0.08311698585748672,0.19635431095957756,0.21132243797183037,0.08242741227149963,0.07715401984751225,-0.14010582491755486,0.05388931185007095,0.044684140011668205,-0.1264320109039545,-0.120341707020998
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016680201515555382,0.13394485414028168,0.1484884719053904,0.051102813333272934,-0.07758034020662308,0.1317093496521314,-0.1628300001223882,0.11363327006498973,-0.13826910157998404,-0.08317188918590546,-0.07887345055739085,0.20680957039197287,0.10563055674235027,0.13085047403971353,0.08893879999717076,0.12671904265880585,0.025876163815458614,-0.31991899013519287,-0.05279812837640444,0.027808360134561855,-0.23711095253626505,-0.045771567771832146,0.09218716869751613,0.13137238721052805,0.31220439076423645,-0.09875011692444484,0.04786108682552973,0.06328123559554417,-0.08333407590786616,0.01445919337371985,-0.027969029421607654,0.002513380410770575,-0.12321055928866069,0.1418435275554657,0.05684186890721321,-0.11494183540344238,0.1840247561534246,-0.2502860575914383,-0.20007112125555673,0.14086595177650452,0.19062904516855875,-0.04899750898281733,0.08323393017053604,-0.13980338970820108,0.0010045127322276433,-0.03073419692615668,0.07098201165596645,0.22539172073205313,0.2761088212331136,-0.13219239811102548,0.13689385851224264,-0.20272589723269144,-0.1809143473704656,0.02748105364541213,0.05536742632587751,-0.09117467701435089,-0.06732518598437309,0.02757122243444125,-0.03103886234263579,0.1135191023349762,0.2557067374388377,0.04293315981825193,-0.21291100482145944,0.20454599956671396,0.09880168735980988,-0.01769907431056102,-0.020404644620915253,-0.08234843115011851,-0.02795068236688773,-0.15303205947081247,0.17170077562332153,-0.1552566240231196,-0.10100452850262324,-0.10295811047156651,0.20723686118920645,-0.004072282754350454,0.13481485843658447,-0.20439988871415457,-0.0849987268447876,-0.012361417058855295,0.1376537506779035,0.06029293313622475,-0.1702112058798472,0.1579385052124659,-0.1023835117618243,0.08751544107993443,-0.32810242970784503,-0.16087795794010162,0.0864223341147105,-0.03817316020528475,0.0827516367038091,0.197970782717069,0.21300146480401358,0.07550616810719173,0.08210121343533199,-0.13742422064145407,0.05200705553094546,0.047933039565881096,-0.12487333516279857,-0.1287189523379008
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.013020130805671215,0.11194968968629837,0.13649529591202736,0.03658946044743061,-0.06436358019709587,0.12334537133574486,-0.13989531248807907,0.10436372086405754,-0.12442754954099655,-0.07936732098460197,-0.07546447962522507,0.1852654293179512,0.09789341688156128,0.11787714436650276,0.08245879784226418,0.12247439846396446,0.02345871366560459,-0.29418715834617615,-0.05558503977954388,0.01993149146437645,-0.21996630728244781,-0.03671445790678263,0.08546517416834831,0.12029813230037689,0.28659583628177643,-0.08937283232808113,0.04550250619649887,0.055731941014528275,-0.07474250346422195,0.014741247287020087,-0.02358809020370245,0.00487282604444772,-0.11159590631723404,0.13007081300020218,0.05525124818086624,-0.10212920978665352,0.16903691738843918,-0.23748192936182022,-0.1859893947839737,0.12636611983180046,0.18339385092258453,-0.04925794340670109,0.07159367203712463,-0.13347608968615532,0.0028890613466501236,-0.02354451548308134,0.06206068955361843,0.20057590305805206,0.2569667845964432,-0.12554842233657837,0.13498693332076073,-0.18105507642030716,-0.15445268154144287,0.021297444589436054,0.04944469593465328,-0.07584302872419357,-0.0664067268371582,0.03186879958957434,-0.02706584893167019,0.10420763865113258,0.23450320214033127,0.037247756496071815,-0.19786706566810608,0.17946935445070267,0.08958302438259125,-0.005262239486910403,-0.02007745672017336,-0.07648692280054092,-0.03242514282464981,-0.1451459564268589,0.15136472880840302,-0.13997316733002663,-0.0913507305085659,-0.0943153128027916,0.191471166908741,-0.009228704031556845,0.12409796565771103,-0.1954195275902748,-0.07054091617465019,-0.010638697305694222,0.1220666654407978,0.04946065694093704,-0.15882810950279236,0.14652477204799652,-0.09119654446840286,0.07557680085301399,-0.30410726368427277,-0.15014052391052246,0.07667722180485725,-0.03762519173324108,0.07857378199696541,0.18348001688718796,0.18918748944997787,0.07000716030597687,0.07364312745630741,-0.1315562017261982,0.05202176049351692,0.03517415281385183,-0.11514783650636673,-0.10434551537036896
